arm,checkpoint,style,status_match,n
minilm_finetuned,turbofan,negation,0.16666666666666666,18
minilm_finetuned,turbofan,quantitative,0.8333333333333334,18
minilm_finetuned,turbofan,terse,0.6666666666666666,9
minilm_finetuned,turbofan,understated,0.8,15
minilm_finetuned_indomain,pronostia,codemixed,0.6666666666666666,18
minilm_finetuned_indomain,pronostia,consequence,0.625,24
minilm_finetuned_indomain,pronostia,jargon,0.625,24
minilm_finetuned_indomain,pronostia,negation,0.6666666666666666,18
minilm_finetuned_indomain,pronostia,quantitative,0.6666666666666666,18
minilm_finetuned_indomain,pronostia,terse,0.6666666666666666,9
minilm_finetuned_indomain,pronostia,understated,0.8,15
minilm_finetuned_indomain,simulator,codemixed,1.0,18
minilm_finetuned_indomain,simulator,consequence,1.0,24
minilm_finetuned_indomain,simulator,jargon,0.875,24
minilm_finetuned_indomain,simulator,negation,0.6666666666666666,18
minilm_finetuned_indomain,simulator,quantitative,0.5,18
minilm_finetuned_indomain,simulator,terse,1.0,9
minilm_finetuned_indomain,simulator,understated,0.8,15
minilm_finetuned_indomain,simulator_calibrated,codemixed,1.0,18
minilm_finetuned_indomain,simulator_calibrated,consequence,1.0,24
minilm_finetuned_indomain,simulator_calibrated,jargon,0.875,24
minilm_finetuned_indomain,simulator_calibrated,negation,0.6666666666666666,18
minilm_finetuned_indomain,simulator_calibrated,quantitative,0.4444444444444444,18
minilm_finetuned_indomain,simulator_calibrated,terse,0.8888888888888888,9
minilm_finetuned_indomain,simulator_calibrated,understated,0.8,15
minilm_finetuned_indomain,turbofan,codemixed,1.0,18
minilm_finetuned_indomain,turbofan,consequence,1.0,24
minilm_finetuned_indomain,turbofan,jargon,0.875,24
minilm_finetuned_indomain,turbofan,negation,0.5,18
minilm_finetuned_indomain,turbofan,quantitative,0.5,18
minilm_finetuned_indomain,turbofan,terse,1.0,9
minilm_finetuned_indomain,turbofan,understated,0.8,15
minilm_logreg,pronostia,codemixed,0.6666666666666666,18
minilm_logreg,pronostia,consequence,0.625,24
minilm_logreg,pronostia,jargon,0.625,24
minilm_logreg,pronostia,negation,0.6666666666666666,18
minilm_logreg,pronostia,quantitative,0.6666666666666666,18
minilm_logreg,pronostia,terse,0.6666666666666666,9
minilm_logreg,pronostia,understated,0.8,15
minilm_logreg,simulator,codemixed,0.8333333333333334,18
minilm_logreg,simulator,consequence,1.0,24
minilm_logreg,simulator,jargon,0.875,24
minilm_logreg,simulator,negation,0.5,18
minilm_logreg,simulator,quantitative,0.6666666666666666,18
minilm_logreg,simulator,terse,0.6666666666666666,9
minilm_logreg,simulator,understated,0.8,15
minilm_logreg,simulator_calibrated,codemixed,0.8333333333333334,18
minilm_logreg,simulator_calibrated,consequence,1.0,24
minilm_logreg,simulator_calibrated,jargon,0.875,24
minilm_logreg,simulator_calibrated,negation,0.5,18
minilm_logreg,simulator_calibrated,quantitative,0.7777777777777778,18
minilm_logreg,simulator_calibrated,terse,0.6666666666666666,9
minilm_logreg,simulator_calibrated,understated,0.8,15
minilm_logreg,turbofan,codemixed,0.8333333333333334,18
minilm_logreg,turbofan,consequence,1.0,24
minilm_logreg,turbofan,jargon,0.875,24
minilm_logreg,turbofan,negation,0.3333333333333333,18
minilm_logreg,turbofan,quantitative,0.8333333333333334,18
minilm_logreg,turbofan,terse,0.6666666666666666,9
minilm_logreg,turbofan,understated,0.8,15
minilm_logreg_indomain,pronostia,codemixed,0.6666666666666666,18
minilm_logreg_indomain,pronostia,consequence,0.625,24
minilm_logreg_indomain,pronostia,jargon,0.625,24
minilm_logreg_indomain,pronostia,negation,0.6666666666666666,18
minilm_logreg_indomain,pronostia,quantitative,0.6666666666666666,18
minilm_logreg_indomain,pronostia,terse,0.6666666666666666,9
minilm_logreg_indomain,pronostia,understated,0.8,15
minilm_logreg_indomain,simulator,codemixed,1.0,18
minilm_logreg_indomain,simulator,consequence,1.0,24
minilm_logreg_indomain,simulator,jargon,0.875,24
minilm_logreg_indomain,simulator,negation,0.5,18
minilm_logreg_indomain,simulator,quantitative,0.8333333333333334,18
minilm_logreg_indomain,simulator,terse,1.0,9
minilm_logreg_indomain,simulator,understated,0.8,15
minilm_logreg_indomain,simulator_calibrated,codemixed,1.0,18
minilm_logreg_indomain,simulator_calibrated,consequence,1.0,24
minilm_logreg_indomain,simulator_calibrated,jargon,0.875,24
minilm_logreg_indomain,simulator_calibrated,negation,0.5,18
minilm_logreg_indomain,simulator_calibrated,quantitative,0.8333333333333334,18
minilm_logreg_indomain,simulator_calibrated,terse,0.8888888888888888,9
minilm_logreg_indomain,simulator_calibrated,understated,0.8,15
minilm_logreg_indomain,turbofan,codemixed,1.0,18
minilm_logreg_indomain,turbofan,consequence,1.0,24
minilm_logreg_indomain,turbofan,jargon,0.875,24
minilm_logreg_indomain,turbofan,negation,0.3333333333333333,18
minilm_logreg_indomain,turbofan,quantitative,0.8333333333333334,18
minilm_logreg_indomain,turbofan,terse,1.0,9
minilm_logreg_indomain,turbofan,understated,0.8,15
qwen3_4b__production,pronostia,codemixed,0.6666666666666666,18
qwen3_4b__production,pronostia,consequence,0.625,24
qwen3_4b__production,pronostia,jargon,0.625,24
qwen3_4b__production,pronostia,negation,0.6666666666666666,18
qwen3_4b__production,pronostia,quantitative,0.6666666666666666,18
qwen3_4b__production,pronostia,terse,0.6666666666666666,9
qwen3_4b__production,pronostia,understated,0.8,15
qwen3_4b__production,simulator,codemixed,0.5,18
qwen3_4b__production,simulator,consequence,0.875,24
qwen3_4b__production,simulator,jargon,1.0,24
qwen3_4b__production,simulator,negation,0.8333333333333334,18
qwen3_4b__production,simulator,quantitative,0.5,18
qwen3_4b__production,simulator,terse,0.6666666666666666,9
qwen3_4b__production,simulator,understated,1.0,15
qwen3_4b__production,simulator_calibrated,codemixed,0.6111111111111112,18
qwen3_4b__production,simulator_calibrated,consequence,0.7916666666666666,24
qwen3_4b__production,simulator_calibrated,jargon,0.9583333333333334,24
qwen3_4b__production,simulator_calibrated,negation,1.0,18
qwen3_4b__production,simulator_calibrated,quantitative,0.6666666666666666,18
qwen3_4b__production,simulator_calibrated,terse,0.6666666666666666,9
qwen3_4b__production,simulator_calibrated,understated,0.8,15
qwen3_4b__production,turbofan,codemixed,0.8333333333333334,18
qwen3_4b__production,turbofan,consequence,0.875,24
qwen3_4b__production,turbofan,jargon,1.0,24
qwen3_4b__production,turbofan,negation,0.8333333333333334,18
qwen3_4b__production,turbofan,quantitative,0.6666666666666666,18
qwen3_4b__production,turbofan,terse,0.6666666666666666,9
qwen3_4b__production,turbofan,understated,1.0,15
qwen3_8_27b__production,pronostia,codemixed,0.6666666666666666,18
qwen3_8_27b__production,pronostia,consequence,0.625,24
qwen3_8_27b__production,pronostia,jargon,0.625,24
qwen3_8_27b__production,pronostia,negation,0.6666666666666666,18
qwen3_8_27b__production,pronostia,quantitative,0.6666666666666666,18
qwen3_8_27b__production,pronostia,terse,0.6666666666666666,9
qwen3_8_27b__production,pronostia,understated,0.8,15
qwen3_8_27b__production,simulator,codemixed,0.6666666666666666,18
qwen3_8_27b__production,simulator,consequence,1.0,24
qwen3_8_27b__production,simulator,jargon,0.875,24
qwen3_8_27b__production,simulator,negation,0.8333333333333334,18
qwen3_8_27b__production,simulator,quantitative,0.8333333333333334,18
qwen3_8_27b__production,simulator,terse,1.0,9
qwen3_8_27b__production,simulator,understated,1.0,15
qwen3_8_27b__production,simulator_calibrated,codemixed,1.0,18
qwen3_8_27b__production,simulator_calibrated,consequence,1.0,24
qwen3_8_27b__production,simulator_calibrated,jargon,1.0,24
qwen3_8_27b__production,simulator_calibrated,negation,1.0,18
qwen3_8_27b__production,simulator_calibrated,quantitative,1.0,18
qwen3_8_27b__production,simulator_calibrated,terse,1.0,9
qwen3_8_27b__production,simulator_calibrated,understated,1.0,15
qwen3_8_27b__production,turbofan,codemixed,1.0,18
qwen3_8_27b__production,turbofan,consequence,1.0,24
qwen3_8_27b__production,turbofan,jargon,1.0,24
qwen3_8_27b__production,turbofan,negation,0.8333333333333334,18
qwen3_8_27b__production,turbofan,quantitative,1.0,18
qwen3_8_27b__production,turbofan,terse,1.0,9
qwen3_8_27b__production,turbofan,understated,1.0,15
qwen3_8_27b__semantic,pronostia,codemixed,0.6666666666666666,18
qwen3_8_27b__semantic,pronostia,consequence,0.625,24
qwen3_8_27b__semantic,pronostia,jargon,0.625,24
qwen3_8_27b__semantic,pronostia,negation,0.6666666666666666,18
qwen3_8_27b__semantic,pronostia,quantitative,0.6666666666666666,18
qwen3_8_27b__semantic,pronostia,terse,0.6666666666666666,9
qwen3_8_27b__semantic,pronostia,understated,0.8,15
qwen3_8_27b__semantic,simulator,codemixed,0.6666666666666666,18
qwen3_8_27b__semantic,simulator,consequence,0.875,24
qwen3_8_27b__semantic,simulator,jargon,0.875,24
qwen3_8_27b__semantic,simulator,negation,0.8333333333333334,18
qwen3_8_27b__semantic,simulator,quantitative,0.8333333333333334,18
qwen3_8_27b__semantic,simulator,terse,1.0,9
qwen3_8_27b__semantic,simulator,understated,1.0,15
qwen3_8_27b__semantic,simulator_calibrated,codemixed,1.0,18
qwen3_8_27b__semantic,simulator_calibrated,consequence,1.0,24
qwen3_8_27b__semantic,simulator_calibrated,jargon,1.0,24
qwen3_8_27b__semantic,simulator_calibrated,negation,1.0,18
qwen3_8_27b__semantic,simulator_calibrated,quantitative,1.0,18
qwen3_8_27b__semantic,simulator_calibrated,terse,1.0,9
qwen3_8_27b__semantic,simulator_calibrated,understated,1.0,15
qwen3_8_27b__semantic,turbofan,codemixed,1.0,18
qwen3_8_27b__semantic,turbofan,consequence,1.0,24
qwen3_8_27b__semantic,turbofan,jargon,1.0,24
qwen3_8_27b__semantic,turbofan,negation,0.8333333333333334,18
qwen3_8_27b__semantic,turbofan,quantitative,1.0,18
qwen3_8_27b__semantic,turbofan,terse,1.0,9
qwen3_8_27b__semantic,turbofan,understated,1.0,15
tfidf_logreg,pronostia,codemixed,0.6666666666666666,18
tfidf_logreg,pronostia,consequence,0.625,24
tfidf_logreg,pronostia,jargon,0.625,24
tfidf_logreg,pronostia,negation,0.6666666666666666,18
tfidf_logreg,pronostia,quantitative,0.6666666666666666,18
tfidf_logreg,pronostia,terse,0.6666666666666666,9
tfidf_logreg,pronostia,understated,0.8,15
tfidf_logreg,simulator,codemixed,0.6666666666666666,18
tfidf_logreg,simulator,consequence,0.625,24
tfidf_logreg,simulator,jargon,0.75,24
tfidf_logreg,simulator,negation,0.16666666666666666,18
tfidf_logreg,simulator,quantitative,0.6666666666666666,18
tfidf_logreg,simulator,terse,1.0,9
tfidf_logreg,simulator,understated,0.8,15
tfidf_logreg,simulator_calibrated,codemixed,0.6666666666666666,18
tfidf_logreg,simulator_calibrated,consequence,0.625,24
tfidf_logreg,simulator_calibrated,jargon,0.75,24
tfidf_logreg,simulator_calibrated,negation,0.16666666666666666,18
tfidf_logreg,simulator_calibrated,quantitative,0.6111111111111112,18
tfidf_logreg,simulator_calibrated,terse,1.0,9
tfidf_logreg,simulator_calibrated,understated,0.8,15
tfidf_logreg,turbofan,codemixed,0.6666666666666666,18
tfidf_logreg,turbofan,consequence,0.625,24
tfidf_logreg,turbofan,jargon,0.75,24
tfidf_logreg,turbofan,negation,0.16666666666666666,18
tfidf_logreg,turbofan,quantitative,0.6666666666666666,18
tfidf_logreg,turbofan,terse,1.0,9
tfidf_logreg,turbofan,understated,0.8,15
tfidf_logreg_indomain,pronostia,codemixed,0.6666666666666666,18
tfidf_logreg_indomain,pronostia,consequence,0.625,24
tfidf_logreg_indomain,pronostia,jargon,0.625,24
tfidf_logreg_indomain,pronostia,negation,0.6666666666666666,18
tfidf_logreg_indomain,pronostia,quantitative,0.6666666666666666,18
tfidf_logreg_indomain,pronostia,terse,0.6666666666666666,9
tfidf_logreg_indomain,pronostia,understated,0.8,15
tfidf_logreg_indomain,simulator,codemixed,1.0,18
tfidf_logreg_indomain,simulator,consequence,0.875,24
tfidf_logreg_indomain,simulator,jargon,1.0,24
tfidf_logreg_indomain,simulator,negation,0.3333333333333333,18
tfidf_logreg_indomain,simulator,quantitative,0.6666666666666666,18
tfidf_logreg_indomain,simulator,terse,1.0,9
tfidf_logreg_indomain,simulator,understated,0.8,15
tfidf_logreg_indomain,simulator_calibrated,codemixed,1.0,18
tfidf_logreg_indomain,simulator_calibrated,consequence,0.875,24
tfidf_logreg_indomain,simulator_calibrated,jargon,1.0,24
tfidf_logreg_indomain,simulator_calibrated,negation,0.3333333333333333,18
tfidf_logreg_indomain,simulator_calibrated,quantitative,0.6111111111111112,18
tfidf_logreg_indomain,simulator_calibrated,terse,0.8888888888888888,9
tfidf_logreg_indomain,simulator_calibrated,understated,0.8,15
tfidf_logreg_indomain,turbofan,codemixed,1.0,18
tfidf_logreg_indomain,turbofan,consequence,0.875,24
tfidf_logreg_indomain,turbofan,jargon,1.0,24
tfidf_logreg_indomain,turbofan,negation,0.3333333333333333,18
tfidf_logreg_indomain,turbofan,quantitative,0.6666666666666666,18
tfidf_logreg_indomain,turbofan,terse,1.0,9
tfidf_logreg_indomain,turbofan,understated,0.8,15
