arm,checkpoint,style,status_match,n
gpt_oss_120b__semantic,simulator_calibrated,shopfloor,0.8888888888888888,54
gpt_oss_120b__semantic,simulator_calibrated,sms,1.0,54
gpt_oss_120b__semantic,turbofan,consequence,0.9259259259259259,54
gpt_oss_120b__semantic,turbofan,hinglish,0.7777777777777778,54
gpt_oss_120b__semantic,turbofan,original,0.8333333333333334,54
gpt_oss_120b__semantic,turbofan,shopfloor,0.8518518518518519,54
gpt_oss_120b__semantic,turbofan,sms,0.9814814814814815,54
keyword_only,pronostia,consequence,0.6481481481481481,54
keyword_only,pronostia,hinglish,0.6666666666666666,54
keyword_only,pronostia,original,0.6666666666666666,54
keyword_only,pronostia,shopfloor,0.6666666666666666,54
keyword_only,pronostia,sms,0.6666666666666666,54
keyword_only,simulator,consequence,0.3333333333333333,54
keyword_only,simulator,hinglish,0.3888888888888889,54
keyword_only,simulator,original,0.3888888888888889,54
keyword_only,simulator,shopfloor,0.3333333333333333,54
keyword_only,simulator,sms,0.37037037037037035,54
keyword_only,simulator_calibrated,consequence,0.3888888888888889,54
keyword_only,simulator_calibrated,hinglish,0.3888888888888889,54
keyword_only,simulator_calibrated,original,0.4444444444444444,54
keyword_only,simulator_calibrated,shopfloor,0.3333333333333333,54
keyword_only,simulator_calibrated,sms,0.4444444444444444,54
keyword_only,turbofan,consequence,0.3888888888888889,54
keyword_only,turbofan,hinglish,0.3888888888888889,54
keyword_only,turbofan,original,0.4444444444444444,54
keyword_only,turbofan,shopfloor,0.3333333333333333,54
keyword_only,turbofan,sms,0.4444444444444444,54
keyword_regex_extended,pronostia,consequence,0.6666666666666666,54
keyword_regex_extended,pronostia,hinglish,0.6666666666666666,54
keyword_regex_extended,pronostia,original,0.6666666666666666,54
keyword_regex_extended,pronostia,shopfloor,0.6666666666666666,54
keyword_regex_extended,pronostia,sms,0.6666666666666666,54
keyword_regex_extended,simulator,consequence,0.7592592592592593,54
keyword_regex_extended,simulator,hinglish,0.6666666666666666,54
keyword_regex_extended,simulator,original,0.9444444444444444,54
keyword_regex_extended,simulator,shopfloor,0.6666666666666666,54
keyword_regex_extended,simulator,sms,0.7777777777777778,54
keyword_regex_extended,simulator_calibrated,consequence,0.7592592592592593,54
keyword_regex_extended,simulator_calibrated,hinglish,0.6666666666666666,54
keyword_regex_extended,simulator_calibrated,original,0.9444444444444444,54
keyword_regex_extended,simulator_calibrated,shopfloor,0.6481481481481481,54
keyword_regex_extended,simulator_calibrated,sms,0.7777777777777778,54
keyword_regex_extended,turbofan,consequence,0.7777777777777778,54
keyword_regex_extended,turbofan,hinglish,0.6666666666666666,54
keyword_regex_extended,turbofan,original,0.9444444444444444,54
keyword_regex_extended,turbofan,shopfloor,0.6666666666666666,54
keyword_regex_extended,turbofan,sms,0.7777777777777778,54
keyword_regex_severity,pronostia,consequence,0.6666666666666666,54
keyword_regex_severity,pronostia,hinglish,0.6666666666666666,54
keyword_regex_severity,pronostia,original,0.6666666666666666,54
keyword_regex_severity,pronostia,shopfloor,0.6666666666666666,54
keyword_regex_severity,pronostia,sms,0.6666666666666666,54
keyword_regex_severity,simulator,consequence,0.6666666666666666,54
keyword_regex_severity,simulator,hinglish,0.6666666666666666,54
keyword_regex_severity,simulator,original,0.9444444444444444,54
keyword_regex_severity,simulator,shopfloor,0.6666666666666666,54
keyword_regex_severity,simulator,sms,0.6666666666666666,54
keyword_regex_severity,simulator_calibrated,consequence,0.6481481481481481,54
keyword_regex_severity,simulator_calibrated,hinglish,0.6666666666666666,54
keyword_regex_severity,simulator_calibrated,original,0.9444444444444444,54
keyword_regex_severity,simulator_calibrated,shopfloor,0.6481481481481481,54
keyword_regex_severity,simulator_calibrated,sms,0.6666666666666666,54
keyword_regex_severity,turbofan,consequence,0.6666666666666666,54
keyword_regex_severity,turbofan,hinglish,0.6666666666666666,54
keyword_regex_severity,turbofan,original,0.9444444444444444,54
keyword_regex_severity,turbofan,shopfloor,0.6666666666666666,54
keyword_regex_severity,turbofan,sms,0.6666666666666666,54
llama3_2_3b__production,pronostia,consequence,0.6111111111111112,54
llama3_2_3b__production,pronostia,hinglish,0.6666666666666666,54
llama3_2_3b__production,pronostia,original,0.6666666666666666,54
llama3_2_3b__production,pronostia,shopfloor,0.6481481481481481,54
llama3_2_3b__production,pronostia,sms,0.6111111111111112,54
llama3_2_3b__production,simulator,consequence,0.5,54
llama3_2_3b__production,simulator,hinglish,0.6111111111111112,54
llama3_2_3b__production,simulator,original,0.7037037037037037,54
llama3_2_3b__production,simulator,shopfloor,0.6296296296296297,54
llama3_2_3b__production,simulator,sms,0.6111111111111112,54
llama3_2_3b__production,simulator_calibrated,consequence,0.6666666666666666,54
llama3_2_3b__production,simulator_calibrated,hinglish,0.8333333333333334,54
llama3_2_3b__production,simulator_calibrated,original,0.8888888888888888,54
llama3_2_3b__production,simulator_calibrated,shopfloor,0.8703703703703703,54
llama3_2_3b__production,simulator_calibrated,sms,0.7777777777777778,54
llama3_2_3b__production,turbofan,consequence,0.7777777777777778,54
llama3_2_3b__production,turbofan,hinglish,0.8148148148148148,54
llama3_2_3b__production,turbofan,original,0.8888888888888888,54
llama3_2_3b__production,turbofan,shopfloor,0.8888888888888888,54
llama3_2_3b__production,turbofan,sms,0.8888888888888888,54
minilm_finetuned,pronostia,consequence,0.6111111111111112,54
minilm_finetuned,pronostia,hinglish,0.6666666666666666,54
minilm_finetuned,pronostia,original,0.6666666666666666,54
minilm_finetuned,pronostia,shopfloor,0.6666666666666666,54
minilm_finetuned,pronostia,sms,0.5555555555555556,54
minilm_finetuned,simulator,consequence,0.6481481481481481,54
minilm_finetuned,simulator,hinglish,0.6666666666666666,54
minilm_finetuned,simulator,original,0.9444444444444444,54
minilm_finetuned,simulator,shopfloor,0.5,54
minilm_finetuned,simulator,sms,0.5555555555555556,54
minilm_finetuned,simulator_calibrated,consequence,0.6666666666666666,54
minilm_finetuned,simulator_calibrated,hinglish,0.6666666666666666,54
minilm_finetuned,simulator_calibrated,original,0.9444444444444444,54
minilm_finetuned,simulator_calibrated,shopfloor,0.5,54
minilm_finetuned,simulator_calibrated,sms,0.5555555555555556,54
minilm_finetuned,turbofan,consequence,0.7222222222222222,54
minilm_finetuned,turbofan,hinglish,0.6666666666666666,54
minilm_finetuned,turbofan,original,0.9444444444444444,54
minilm_finetuned,turbofan,shopfloor,0.5,54
minilm_finetuned,turbofan,sms,0.6666666666666666,54
minilm_finetuned_indomain,pronostia,consequence,0.6666666666666666,54
minilm_finetuned_indomain,pronostia,hinglish,0.6666666666666666,54
minilm_finetuned_indomain,pronostia,original,0.6666666666666666,54
minilm_finetuned_indomain,pronostia,shopfloor,0.6666666666666666,54
minilm_finetuned_indomain,pronostia,sms,0.6666666666666666,54
minilm_finetuned_indomain,simulator,consequence,0.9259259259259259,54
minilm_finetuned_indomain,simulator,hinglish,0.8333333333333334,54
minilm_finetuned_indomain,simulator,original,0.9444444444444444,54
minilm_finetuned_indomain,simulator,shopfloor,1.0,54
minilm_finetuned_indomain,simulator,sms,0.8888888888888888,54
minilm_finetuned_indomain,simulator_calibrated,consequence,0.9444444444444444,54
minilm_finetuned_indomain,simulator_calibrated,hinglish,0.8333333333333334,54
minilm_finetuned_indomain,simulator_calibrated,original,0.9444444444444444,54
minilm_finetuned_indomain,simulator_calibrated,shopfloor,0.9814814814814815,54
minilm_finetuned_indomain,simulator_calibrated,sms,0.8888888888888888,54
minilm_finetuned_indomain,turbofan,consequence,0.9444444444444444,54
minilm_finetuned_indomain,turbofan,hinglish,0.8333333333333334,54
minilm_finetuned_indomain,turbofan,original,0.9444444444444444,54
minilm_finetuned_indomain,turbofan,shopfloor,1.0,54
minilm_finetuned_indomain,turbofan,sms,0.8888888888888888,54
minilm_logreg,pronostia,consequence,0.6666666666666666,54
minilm_logreg,pronostia,hinglish,0.6666666666666666,54
minilm_logreg,pronostia,original,0.6666666666666666,54
minilm_logreg,pronostia,shopfloor,0.6666666666666666,54
minilm_logreg,pronostia,sms,0.6111111111111112,54
minilm_logreg,simulator,consequence,0.9259259259259259,54
minilm_logreg,simulator,hinglish,0.7777777777777778,54
minilm_logreg,simulator,original,0.9444444444444444,54
minilm_logreg,simulator,shopfloor,0.9444444444444444,54
minilm_logreg,simulator,sms,0.7777777777777778,54
minilm_logreg,simulator_calibrated,consequence,0.9444444444444444,54
minilm_logreg,simulator_calibrated,hinglish,0.7777777777777778,54
minilm_logreg,simulator_calibrated,original,0.9444444444444444,54
minilm_logreg,simulator_calibrated,shopfloor,0.9444444444444444,54
minilm_logreg,simulator_calibrated,sms,0.7777777777777778,54
minilm_logreg,turbofan,consequence,0.9444444444444444,54
minilm_logreg,turbofan,hinglish,0.7777777777777778,54
minilm_logreg,turbofan,original,0.9444444444444444,54
minilm_logreg,turbofan,shopfloor,0.9444444444444444,54
minilm_logreg,turbofan,sms,0.8333333333333334,54
minilm_logreg_indomain,pronostia,consequence,0.6666666666666666,54
minilm_logreg_indomain,pronostia,hinglish,0.6666666666666666,54
minilm_logreg_indomain,pronostia,original,0.6666666666666666,54
minilm_logreg_indomain,pronostia,shopfloor,0.6666666666666666,54
minilm_logreg_indomain,pronostia,sms,0.6666666666666666,54
minilm_logreg_indomain,simulator,consequence,0.9259259259259259,54
minilm_logreg_indomain,simulator,hinglish,0.9444444444444444,54
minilm_logreg_indomain,simulator,original,0.9444444444444444,54
minilm_logreg_indomain,simulator,shopfloor,0.8333333333333334,54
minilm_logreg_indomain,simulator,sms,0.8888888888888888,54
minilm_logreg_indomain,simulator_calibrated,consequence,0.9444444444444444,54
minilm_logreg_indomain,simulator_calibrated,hinglish,0.9444444444444444,54
minilm_logreg_indomain,simulator_calibrated,original,0.9444444444444444,54
minilm_logreg_indomain,simulator_calibrated,shopfloor,0.8148148148148148,54
minilm_logreg_indomain,simulator_calibrated,sms,0.8888888888888888,54
minilm_logreg_indomain,turbofan,consequence,0.9444444444444444,54
minilm_logreg_indomain,turbofan,hinglish,0.9444444444444444,54
minilm_logreg_indomain,turbofan,original,0.9444444444444444,54
minilm_logreg_indomain,turbofan,shopfloor,0.8333333333333334,54
minilm_logreg_indomain,turbofan,sms,0.8888888888888888,54
qwen3_4b__production,pronostia,consequence,0.6666666666666666,54
qwen3_4b__production,pronostia,hinglish,0.6666666666666666,54
qwen3_4b__production,pronostia,original,0.6666666666666666,54
qwen3_4b__production,pronostia,shopfloor,0.6481481481481481,54
qwen3_4b__production,pronostia,sms,0.6666666666666666,54
qwen3_4b__production,simulator,consequence,0.5740740740740741,54
qwen3_4b__production,simulator,hinglish,0.5185185185185185,54
qwen3_4b__production,simulator,original,0.5925925925925926,54
qwen3_4b__production,simulator,shopfloor,0.6481481481481481,54
qwen3_4b__production,simulator,sms,0.7407407407407407,54
qwen3_4b__production,simulator_calibrated,consequence,0.7592592592592593,54
qwen3_4b__production,simulator_calibrated,hinglish,0.6296296296296297,54
qwen3_4b__production,simulator_calibrated,original,0.7037037037037037,54
qwen3_4b__production,simulator_calibrated,shopfloor,0.7592592592592593,54
qwen3_4b__production,simulator_calibrated,sms,0.9259259259259259,54
qwen3_4b__production,turbofan,consequence,0.7777777777777778,54
qwen3_4b__production,turbofan,hinglish,0.6851851851851852,54
qwen3_4b__production,turbofan,original,0.7592592592592593,54
qwen3_4b__production,turbofan,shopfloor,0.8888888888888888,54
qwen3_4b__production,turbofan,sms,0.9814814814814815,54
qwen3_8_27b__production,pronostia,consequence,0.6666666666666666,54
qwen3_8_27b__production,pronostia,hinglish,0.6666666666666666,54
qwen3_8_27b__production,pronostia,original,0.6666666666666666,54
qwen3_8_27b__production,pronostia,shopfloor,0.6481481481481481,54
qwen3_8_27b__production,pronostia,sms,0.6666666666666666,54
qwen3_8_27b__production,simulator,consequence,0.8148148148148148,54
qwen3_8_27b__production,simulator,hinglish,0.8333333333333334,54
qwen3_8_27b__production,simulator,original,0.8888888888888888,54
qwen3_8_27b__production,simulator,shopfloor,0.8888888888888888,54
qwen3_8_27b__production,simulator,sms,0.7592592592592593,54
qwen3_8_27b__production,simulator_calibrated,consequence,0.9814814814814815,54
qwen3_8_27b__production,simulator_calibrated,hinglish,1.0,54
qwen3_8_27b__production,simulator_calibrated,original,0.9629629629629629,54
qwen3_8_27b__production,simulator_calibrated,shopfloor,0.9259259259259259,54
qwen3_8_27b__production,simulator_calibrated,sms,0.9444444444444444,54
qwen3_8_27b__production,turbofan,consequence,1.0,54
qwen3_8_27b__production,turbofan,hinglish,0.9259259259259259,54
qwen3_8_27b__production,turbofan,original,0.9814814814814815,54
