checkpoint,low,medium,high,strategy,n,match_rate,mean_rul,match_rate_expected_online,n_expected_online,match_rate_expected_offline,n_expected_offline,published_match_rate
turbofan,0.15,0.15,0.9,minilm_logreg,54,0.9444444444444444,43.82876420462573,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.9,tfidf_logreg,54,1.0,47.703959456196536,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.95,agentic,54,1.0,47.70579121730946,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.95,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.95,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.95,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.95,gemini_3_5_flash,54,1.0,47.70504141736914,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.95,groq_gpt_oss_120b,54,1.0,47.704357880133166,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.95,groq_llama3,54,0.9629629629629629,45.114069320537425,0.9444444444444444,36,1.0,18,0.9629629629629629
turbofan,0.15,0.15,0.95,groq_llama4,54,0.9444444444444444,51.46207797527313,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.95,groq_qwen3_8,54,1.0,47.70581636605439,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.95,keyword_only,54,0.4444444444444444,8.94847551981608,0.16666666666666666,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.95,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.95,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.95,minilm_finetuned,54,0.9444444444444444,43.824216379059685,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.95,minilm_logreg,54,0.9444444444444444,43.82876420462573,0.9166666666666666,36,1.0,18,0.9444444444444444
