checkpoint,low,medium,high,strategy,n,match_rate,mean_rul,match_rate_expected_online,n_expected_online,match_rate_expected_offline,n_expected_offline
pronostia,0.15,0.15,0.7,groq_qwen3_8,108,0.6666666666666666,76.91537858821728,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,keyword_only,108,0.6666666666666666,48.49193180931939,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,keyword_regex_extended,108,0.6666666666666666,72.17140003486917,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,keyword_regex_severity,108,0.6666666666666666,72.17140003486917,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,minilm_finetuned,108,0.6666666666666666,68.75869613223605,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,minilm_logreg,108,0.6666666666666666,70.08363063247116,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,tfidf_logreg,108,0.6666666666666666,69.77229453899243,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,agentic,108,0.6666666666666666,76.0199471226445,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,bge_m3_logreg,108,0.6666666666666666,69.76738797293768,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,embedding_severity,108,0.6666666666666666,73.56621525022719,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,gemini_3_5_flash,108,0.6666666666666666,75.91066870865998,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,groq_gpt_oss_120b,108,0.6666666666666666,76.38657163690638,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,groq_llama3,108,0.6666666666666666,74.33771541383531,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,groq_llama4,108,0.6666666666666666,75.09932376720288,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,groq_qwen3_8,108,0.6666666666666666,76.66663051534582,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,keyword_only,108,0.6666666666666666,47.97929105052241,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,keyword_regex_extended,108,0.6666666666666666,72.09787868570399,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,keyword_regex_severity,108,0.6666666666666666,72.09787868570399,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,minilm_finetuned,108,0.6666666666666666,68.59758216363413,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,minilm_logreg,108,0.6666666666666666,69.92251666386922,1.0,72,0.0,36
pronostia,0.15,0.15,0.75,tfidf_logreg,108,0.6666666666666666,69.70177659281978,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,agentic,108,0.6666666666666666,75.78287313602588,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,bge_m3_logreg,108,0.6666666666666666,69.62137116326227,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,embedding_severity,108,0.6666666666666666,73.49865192837186,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,gemini_3_5_flash,108,0.6666666666666666,75.67318707925303,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,groq_gpt_oss_120b,108,0.6666666666666666,76.15055416248462,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,groq_llama3,108,0.6666666666666666,74.06025572176333,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,groq_llama4,108,0.6666666666666666,74.81166058999521,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,groq_qwen3_8,108,0.6666666666666666,76.42972769560637,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,keyword_only,108,0.6666666666666666,47.51357124469899,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,keyword_regex_extended,108,0.6666666666666666,72.02880605061848,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,keyword_regex_severity,108,0.6666666666666666,72.02880605061848,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,minilm_finetuned,108,0.6666666666666666,68.44396781921387,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,minilm_logreg,108,0.6666666666666666,69.76890231944897,1.0,72,0.0,36
pronostia,0.15,0.15,0.8,tfidf_logreg,108,0.6666666666666666,69.63421327096445,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,agentic,108,0.6666666666666666,75.5606694398103,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,bge_m3_logreg,108,0.6666666666666666,69.4943726680897,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,embedding_severity,108,0.6666666666666666,73.44060673537078,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,gemini_3_5_flash,108,0.6666666666666666,75.4517322646247,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,groq_gpt_oss_120b,108,0.6666666666666666,75.9298247937803,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,groq_llama3,108,0.6666666666666666,73.80562478524668,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,groq_llama4,108,0.6666666666666666,74.54505650202434,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,groq_qwen3_8,108,0.6666666666666666,76.20777605198047,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,keyword_only,108,0.6666666666666666,47.10521328890765,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,keyword_regex_extended,108,0.6666666666666666,71.96973839512577,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,keyword_regex_severity,108,0.6666666666666666,71.96973839512577,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,minilm_finetuned,108,0.6666666666666666,68.31064459129617,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,minilm_logreg,108,0.6666666666666666,69.63557909153126,1.0,72,0.0,36
pronostia,0.15,0.15,0.85,tfidf_logreg,108,0.6666666666666666,69.57616807796337,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,agentic,108,0.6666666666666666,75.35946040683322,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,bge_m3_logreg,108,0.6666666666666666,69.37632770891543,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,embedding_severity,108,0.6666666666666666,73.38359442463627,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,gemini_3_5_flash,108,0.6666666666666666,75.2520187166002,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,groq_gpt_oss_120b,108,0.6666666666666666,75.72471848240605,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,groq_llama3,108,0.6666666666666666,73.5734984256603,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,groq_llama4,108,0.6666666666666666,74.30325939037182,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,groq_qwen3_8,108,0.6666666666666666,75.99952757800067,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,keyword_only,108,0.6666666666666666,46.73177664368241,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,keyword_regex_extended,108,0.6666666666666666,71.9130119394373,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,keyword_regex_severity,108,0.6666666666666666,71.9130119394373,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,minilm_finetuned,108,0.6666666666666666,68.18920384513007,1.0,72,0.0,36
pronostia,0.15,0.15,0.9,minilm_logreg,108,0.6666666666666666,69.51413834536517,1.0,72,0.0,36
